chunk_id,podcast_id,filename,podcast_title,chunk_index,content_preview,embedding_size
228,6,2025-06-21_All-In with Chamath_ Jason_ Sacks _ Friedberg_IPOs and SPACs are Back_ Mag 7 Showdown_ Zuck on Tilt_ Apple_s Fumble_ GENIUS Act passes Senate.txt,All In with Chamath Jason Sacks Friedberg IPOs and SPACs are Back Mag 7 Showdown Zuck on Tilt Apple s Fumble GENIUS Act passes Senate,44,"business on the margin grows. Back to Dave's point, some of the 493 shrink and go away. It'll be cheaper for Microsoft to bundle together a bunch of other products that are point features today. And s",15979
514,13,2025-07-06_Signals and Threads_Python_ OCaml_ and Machine Learning with Laurent Mazare.txt,Signals and Threads Python OCaml and Machine Learning with Laurent Mazare,7,bit hard to answer definitely because you don't know what it would look like if you had everything possible on the okl side still I feel a bit that the dynamic aspects of python have some advantages t,15979
306,9,2025-06-19_All-In with Chamath_ Jason_ Sacks _ Friedberg_Tony Robbins _ All-In Live from Miami.txt,All In with Chamath Jason Sacks Friedberg Tony Robbins All In Live from Miami,21,"my priority. My daughter's my priority. Um my outcomes change when there's something more important, right? That's there. But I've also learned that I have to be able to turn the switch off and I do t",16011
754,20,2025-07-04_All-In with Chamath_ Jason_ Sacks _ Friedberg_Big Beautiful Bill_ Elon_Trump_ Dollar Down Big_ Harvard_s Money Problems_ Figma IPO.txt,All In with Chamath Jason Sacks Friedberg Big Beautiful Bill Elon Trump Dollar Down Big Harvard s Money Problems Figma IPO,27,also uh saber rattling that he would get rid of their nonprofit status or maybe change how the endowments worked. A lot of uh tools I think that he could deploy here and uh excise tax by the way in th,16006
591,15,2025-07-14_Minus One_Alexandr Wang_ Scale AI_ _ the Startup Hunger Games.txt,Minus One Alexandr Wang Scale AI the Startup Hunger Games,12,a western kind of AI stack versus kind of a Chinese stack um curious like do you think it's actually possible for us to affect that by anything other than actually innovating in our Labs I will admit ,15947
523,13,2025-07-06_Signals and Threads_Python_ OCaml_ and Machine Learning with Laurent Mazare.txt,Signals and Threads Python OCaml and Machine Learning with Laurent Mazare,16,sides being able to have all of the core computational stuff available on the oaml side and then being able to expose it in Python is a nice way to allow you to stop repeating yourself and having to r,15973
742,20,2025-07-04_All-In with Chamath_ Jason_ Sacks _ Friedberg_Big Beautiful Bill_ Elon_Trump_ Dollar Down Big_ Harvard_s Money Problems_ Figma IPO.txt,All In with Chamath Jason Sacks Friedberg Big Beautiful Bill Elon Trump Dollar Down Big Harvard s Money Problems Figma IPO,15,"you're going to get along 100% of the time. So I think a lot of the breathlessness around all of this stuff is overblown. I think the reality is that when push comes to shove, I think that they agree ",15978
757,20,2025-07-04_All-In with Chamath_ Jason_ Sacks _ Friedberg_Big Beautiful Bill_ Elon_Trump_ Dollar Down Big_ Harvard_s Money Problems_ Figma IPO.txt,All In with Chamath Jason Sacks Friedberg Big Beautiful Bill Elon Trump Dollar Down Big Harvard s Money Problems Figma IPO,30,"kids instead of interview the 50 that you chose out of Harvard because Harvard is your first filter. So the real question, Chimath, is like what are the mechanisms by which employers are going to crea",16009
199,6,2025-06-21_All-In with Chamath_ Jason_ Sacks _ Friedberg_IPOs and SPACs are Back_ Mag 7 Showdown_ Zuck on Tilt_ Apple_s Fumble_ GENIUS Act passes Senate.txt,All In with Chamath Jason Sacks Friedberg IPOs and SPACs are Back Mag 7 Showdown Zuck on Tilt Apple s Fumble GENIUS Act passes Senate,15,economic northstar metric would be price per click and I do think that Google is extremely well positioned to pivot that to price per token and I think that they have some emergent classes of physical,15964
359,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,48,"writing from scratch. If you are interested in learning how to program, unfortunately you're not gonna get fit by watching fitness videos. You're not gonna learn how to play the guitar by watching You",15955
250,7,2025-06-12_TanStack and the Future of Frontend with Tanner Linsley.txt,TanStack and the Future of Frontend with Tanner Linsley,12,"Start with this."" They swapped it out. And then even Brandon who made AnalogJS, he was like, ""Oh, I'm going to swap mine out too."" And so he swapped his out to use this server function plugin. And the",15978
208,6,2025-06-21_All-In with Chamath_ Jason_ Sacks _ Friedberg_IPOs and SPACs are Back_ Mag 7 Showdown_ Zuck on Tilt_ Apple_s Fumble_ GENIUS Act passes Senate.txt,All In with Chamath Jason Sacks Friedberg IPOs and SPACs are Back Mag 7 Showdown Zuck on Tilt Apple s Fumble GENIUS Act passes Senate,24,"there. They could Well, I mean, by the way, think about also, you know, it it it know having identity, so it knows who you are, but I could be in your in your home, Jal. Not that I would ever get invi",15983
344,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,33,also has so much longer runway. The runway goes all the way to goddamn Shopify. That is about the most convincing argument I can make for sort of dynamic range that we can do a lot of it. And even hav,15994
661,17,2025-07-11_All-In with Chamath_ Jason_ Sacks _ Friedberg_Grok 4 Wows_ The Bitter Lesson_ Elon_s Third Party_ AI Browsers_ SCOTUS backs POTUS on RIFs.txt,All In with Chamath Jason Sacks Friedberg Grok 4 Wows The Bitter Lesson Elon s Third Party AI Browsers SCOTUS backs POTUS on RIFs,23,"boys. I meet guys with real stuff and sometimes I I'm doing like almost like therapy sessions with them. I'm like, ""It's going to be fine. You actually you actually have stuff. You have a mo. You have",15995
259,7,2025-06-12_TanStack and the Future of Frontend with Tanner Linsley.txt,TanStack and the Future of Frontend with Tanner Linsley,21,"Where can people find you? [0:52:58] TL: I'm usually on Twitter @tennerlinsley. If you want to get more personal, you jump in Discord. We can talk in Discord, share code. Yeah, mostly in those two pla",15948
845,23,2025-07-06_Signals and Threads_What Is an Operating System_ with Anil Madhavapeddy.txt,Signals and Threads What Is an Operating System with Anil Madhavapeddy,2,then run inside linux or windows will continue to specialize the application that it is compiling and it will emit a full operating system that can just boot by itself the compiler has specialized you,15998
863,23,2025-07-06_Signals and Threads_What Is an Operating System_ with Anil Madhavapeddy.txt,Signals and Threads What Is an Operating System with Anil Madhavapeddy,20,were like oh yeah we're definitely going to write all our systems no camel no that's right if i could go back in time i would evangelize a couple not now but in the late 90s because i feel like i miss,15931
878,24,2025-06-24_Software Engineering Daily_Google Ventures with Erik Norlander.txt,Software Engineering Daily Google Ventures with Erik Norlander,3,whole career right that's all they've ever done and there's no you know one background or one set of experiences that predicts whether you're going to be great at it or terrible or somewhere in betwee,15941
206,6,2025-06-21_All-In with Chamath_ Jason_ Sacks _ Friedberg_IPOs and SPACs are Back_ Mag 7 Showdown_ Zuck on Tilt_ Apple_s Fumble_ GENIUS Act passes Senate.txt,All In with Chamath Jason Sacks Friedberg IPOs and SPACs are Back Mag 7 Showdown Zuck on Tilt Apple s Fumble GENIUS Act passes Senate,22,"that day? Go up. That's my view, too. Right. I actually think it would go up, not down, even if they did something like that. So I do think they need to be kind of aggressive. I do think to your point",15973
640,17,2025-07-11_All-In with Chamath_ Jason_ Sacks _ Friedberg_Grok 4 Wows_ The Bitter Lesson_ Elon_s Third Party_ AI Browsers_ SCOTUS backs POTUS on RIFs.txt,All In with Chamath Jason Sacks Friedberg Grok 4 Wows The Bitter Lesson Elon s Third Party AI Browsers SCOTUS backs POTUS on RIFs,2,"__ ] let's go all the way kind of kind of approach. Uh, and it's unclear when it gets over the line. Of course, he he launched sort of a a semi semi-pilot of sorts in Austin recently, but there's no o",15959
691,18,2025-07-06_Signals and Threads_An inside look at Jane Street_s tech internship with Jeanne Van Briesen_ Matt Else_ and Grace Zhang.txt,Signals and Threads An inside look at Jane Street s tech internship with Jeanne Van Briesen Matt Else and Grace Zhang,12,a wide variety of different places including places that are quite critical yeah this this is something I've particularly noticed since I've been a full-timer that this code review process where someo,15970
162,5,2025-07-19_All-In with Chamath_ Jason_ Sacks _ Friedberg_Trump vs Powell_ Solving the Debt Crisis_ The _10T AGI Prize_ GENIUS Act Becomes Law.txt,All In with Chamath Jason Sacks Friedberg Trump vs Powell Solving the Debt Crisis The 10T AGI Prize GENIUS Act Becomes Law,16,"Apple and cemented Google's search franchise."" Absolutely. And right now that deal is being litigated by the DOJ and the DOJ is considering remedies. And so if you bring on a really kind of effective,",15963
607,16,2025-06-04_All-In with Chamath_ Jason_ Sacks _ Friedberg_Jared Isaacman_ What went wrong at NASA _ The All-In Interview.txt,All In with Chamath Jason Sacks Friedberg Jared Isaacman What went wrong at NASA The All In Interview,1,"of view on. So, I thank you for joining me today, Jared. I'm thrilled to be here to chat. And as a someone who's been a space enthusiast since kindergarten, whether it's through the lens of commercial",15962
663,17,2025-07-11_All-In with Chamath_ Jason_ Sacks _ Friedberg_Grok 4 Wows_ The Bitter Lesson_ Elon_s Third Party_ AI Browsers_ SCOTUS backs POTUS on RIFs.txt,All In with Chamath Jason Sacks Friedberg Grok 4 Wows The Bitter Lesson Elon s Third Party AI Browsers SCOTUS backs POTUS on RIFs,25,"dollars or whatever he's spending these days. And you know, Grock, if anything, Grock for shows that Mark really doesn't need to just spend money to build a whole new team because everything they've d",15981
506,12,2025-06-18_Y Combinator Startup Podcast_Cursor CEO_ Going Beyond Code_ Superintelligent AI Agents And Why Taste Still Matters.txt,Y Combinator Startup Podcast Cursor CEO Going Beyond Code Superintelligent AI Agents And Why Taste Still Matters,20,that a lot of enterprise software markets are kind of characterized by well there's sort of a low ceiling for the good core value you can deliver in the product and there's a lot of lock in and the ma,16009
575,14,2025-06-19_Latent Space_ The AI Engineer Podcast_Scaling Test Time Compute to Multi-Agent Civilizations _ Noam Brown_ OpenAI.txt,Latent Space The AI Engineer Podcast Scaling Test Time Compute to Multi Agent Civilizations Noam Brown OpenAI,39,cautious here because I'm not actually a biologist or chemist. Like I don't I know very little about about these fields. I last time I took a biology class was 10th grade in high school. I don't think,15967
